gene_id	GO_Annotation
LOC111135881	GO:0005515; GO:1990112
LOC111135882	GO:0006364
LOC111135884	GO:0038023
LOC111135886	GO:0003954; GO:0006116
LOC111135888	GO:0002100; GO:0002100; GO:0005634; GO:0005737; GO:0008270; GO:0052717
LOC111135889	GO:0005164; GO:0006955; GO:0016020
LOC111135891	GO:0005778; GO:0008270; GO:0016558
LOC111135892	GO:0005044; GO:0005509; GO:0005515
LOC111135895	GO:0000502; GO:0005515; GO:0005838; GO:0008237; GO:0043161
LOC111135896	GO:0005515
LOC111135898	GO:0005615; GO:0031012
LOC111135899	GO:0005544; GO:0005886; GO:0071277
LOC111135901	GO:0005330; GO:0015874; GO:0032809; GO:0035725; GO:0042734; GO:0043005; GO:0051583
LOC111135903	GO:0000002; GO:0005739; GO:0015218; GO:1990519
LOC111135909	GO:0004720; GO:0005507; GO:0005615; GO:0016020; GO:0018057
LOC111135910	GO:0005783
LOC111135911	GO:0007009; GO:0016020; GO:0061025
LOC111135912	GO:0000463; GO:0005515; GO:0030687; GO:0042254; GO:0042254; GO:0043021; GO:0070545
LOC111135914	GO:0006020; GO:0007165; GO:0008934; GO:0008934; GO:0046854
LOC111135915	GO:0005813; GO:0005814; GO:0007099; GO:0010457; GO:0032053; GO:0036064
LOC111135916	GO:0005737; GO:0005739; GO:0005960; GO:0005960; GO:0009249; GO:0019464; GO:0019464
LOC111135919	GO:0005783; GO:0005793; GO:0005794; GO:0006886; GO:0006888; GO:0007030; GO:0030134
LOC111135920	GO:0000030; GO:0005789
LOC111135925	GO:0006814; GO:0006885; GO:0015385; GO:0015385; GO:0016020; GO:0016020; GO:1902600; GO:1902600
LOC111135926	GO:0003810; GO:0003810; GO:0018149; GO:0018149
LOC111135927	GO:0000381
LOC111135928	GO:0005509; GO:0009104; GO:0050528; GO:0050728
LOC111135929	GO:0005509; GO:0009104; GO:0050528; GO:0050728
LOC111135930	GO:0000281; GO:0000915; GO:0005826; GO:0031106
LOC111135931	GO:0003810; GO:0003810; GO:0018149; GO:0018149
LOC111135933	GO:0000978; GO:0000981; GO:0000981; GO:0005634; GO:0006357; GO:0009952
LOC111135935	GO:0008028; GO:0015718; GO:0055085
LOC111135936	GO:0000055; GO:0000056; GO:0005515; GO:0005643; GO:0006406; GO:0006606; GO:0017056
LOC111135937	GO:0004556; GO:0005975; GO:0043169
LOC111135938	GO:0005634; GO:0006402; GO:0016077; GO:0030515; GO:1990174
LOC111135939	GO:0005515; GO:0060271
LOC111135941	GO:0004674; GO:0004674; GO:0005524; GO:0005737; GO:0006468; GO:0006468; GO:0007015; GO:0035556; GO:0043408; GO:0050770
LOC111135944	GO:0005080; GO:0005634; GO:0005938; GO:0007098; GO:0007163; GO:0016324; GO:0060341
LOC111135945	GO:0005515; GO:0005634; GO:0005737
LOC111135946	GO:0005750; GO:0006122; GO:0008121; GO:0016020; GO:0051537; GO:0051537
LOC111135947	GO:0005261; GO:0098655
LOC111135948	GO:0000122; GO:0003682; GO:0005721; GO:0006325; GO:0035064
LOC111135949	GO:0043087
LOC111135950	GO:0016020; GO:0022857; GO:0055085
LOC111135952	GO:0000785; GO:0004842; GO:0005515; GO:0005654; GO:0008270; GO:0045893
LOC111135953	GO:0005335; GO:0015842; GO:0030672; GO:0043195; GO:0055085
LOC111135954	GO:0005886; GO:0006865; GO:0015171; GO:0055085
LOC111135958	GO:0005509
LOC111135959	GO:0005515
LOC111135960	GO:0005515
LOC111135961	GO:0003677; GO:0005634; GO:0042645; GO:0070987
LOC111135962	GO:0004222; GO:0004222; GO:0006508; GO:0030198; GO:0030198; GO:0031012
LOC111135963	GO:0005515; GO:0046872
LOC111135964	GO:0003723
LOC111135966	GO:0008028; GO:0015718; GO:0055085
LOC111135967	GO:0000278; GO:0005515; GO:0005886; GO:0006897; GO:0015031; GO:0016197; GO:0031410; GO:0035091; GO:0035091; GO:0097320
LOC111135968	GO:0006511; GO:0061630
LOC111135969	GO:0003682; GO:0005634; GO:0010369
LOC111135973	GO:0005515; GO:0005634
LOC111135974	GO:0005730; GO:0016435; GO:0016435; GO:0070476; GO:0070476
LOC111135975	GO:0000978; GO:0000981; GO:0005667; GO:0006357; GO:0008134
LOC111135976	GO:0000287; GO:0003986; GO:0009132; GO:0010945; GO:0010945; GO:0015938; GO:0030145
LOC111135977	GO:0000813; GO:0007219; GO:0008270; GO:0016567
LOC111135978	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111135979	GO:0003714; GO:0005634; GO:0005737; GO:0010629
LOC111135981	GO:0004725; GO:0005515; GO:0006470
LOC111135982	GO:0009071; GO:0016311; GO:0030170; GO:0046360
LOC111135983	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111135984	GO:0005515; GO:0008270
LOC111135985	GO:0008270
LOC111135986	GO:0008028; GO:0015718; GO:0055085
LOC111135987	GO:0008028; GO:0015718; GO:0055085
LOC111135988	GO:0000978; GO:0003700; GO:0006357
LOC111135993	GO:0005515
LOC111135994	GO:0006629; GO:0008889; GO:0016020
LOC111135996	GO:0005504; GO:0005634; GO:0005829; GO:0015908
LOC111135997	GO:0005504; GO:0005634; GO:0005829; GO:0015908
LOC111135998	GO:0005504; GO:0005634; GO:0005829; GO:0015908
LOC111135999	GO:0002196; GO:0004812; GO:0005524; GO:0006450; GO:0043039
LOC111136000	GO:0030145; GO:0070006
LOC111136001	GO:0005634; GO:0008608; GO:0034501
LOC111136002	GO:0000139; GO:0000139; GO:0017134
LOC111136003	GO:0004518
LOC111136004	GO:0005515
LOC111136005	GO:0005737; GO:0007165
LOC111136006	GO:0046983
LOC111136007	GO:0000278; GO:0000922; GO:0004672; GO:0005524; GO:0005634; GO:0005737; GO:0005813; GO:0006468; GO:0032465
LOC111136008	GO:0003924; GO:0003924; GO:0005525; GO:0005737; GO:0005874; GO:0008017; GO:0008053; GO:0031966
LOC111136010	GO:0005634; GO:0005829; GO:0008540; GO:0031593; GO:0043161
LOC111136011	GO:0000175; GO:0000175; GO:0000467; GO:0003676; GO:0005730; GO:0005737
LOC111136013	GO:0000278; GO:0005509; GO:0005509; GO:0005813; GO:0005814; GO:0007099
LOC111136015	GO:0000049; GO:0004824; GO:0004824; GO:0005524; GO:0005737; GO:0005739; GO:0005829; GO:0006430; GO:0006430; GO:0017101
LOC111136017	GO:0004713; GO:0004713; GO:0005524; GO:0006468
LOC111136019	GO:0005515
LOC111136020	GO:0004657; GO:0005739; GO:0010133; GO:0071949
LOC111136021	GO:0005432; GO:0006812; GO:0006874; GO:0016020; GO:0016020; GO:0055085
LOC111136029	GO:0007219; GO:0016567
LOC111136030	GO:0007219; GO:0016567
LOC111136031	GO:0007219; GO:0016567
LOC111136032	GO:0007219; GO:0016567; GO:0046872
LOC111136033	GO:0003677; GO:0006310; GO:0015074
LOC111136034	GO:0005794; GO:0016757
LOC111136035	GO:0005634; GO:0006355; GO:0035064
LOC111136036	GO:0003677
LOC111136038	GO:0003676; GO:0004190; GO:0006508; GO:0008270; GO:0015074
LOC111136039	GO:0004722; GO:0005634; GO:0005737
LOC111136040	GO:0000978; GO:0000981; GO:0006357; GO:0046983
LOC111136042	GO:0000727; GO:0003697; GO:0005524; GO:0005524; GO:0005634; GO:0006260; GO:0006268; GO:0006270; GO:0006270; GO:0006271; GO:0016887; GO:0017116; GO:0042555; GO:0042555
LOC111136043	GO:0000151; GO:0031624; GO:0032182; GO:0045116; GO:0051443; GO:0097602
LOC111136045	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111136048	GO:0004740; GO:0005739; GO:0006468; GO:0010906
LOC111136050	GO:0004402; GO:0005634; GO:0006355; GO:0008270; GO:0016573
LOC111136051	GO:0004430; GO:0005737; GO:0005886; GO:0046854; GO:0048015
LOC111136054	GO:0000724; GO:0031297; GO:0043596
LOC111136055	GO:0005251; GO:0008076; GO:0008076; GO:0016020; GO:0051260; GO:0071805
LOC111136056	GO:0000139; GO:0007030; GO:0043001
LOC111136057	GO:0004550; GO:0005524; GO:0005813; GO:0006183; GO:0006228; GO:0006241
LOC111136064	GO:0004657; GO:0005739; GO:0010133; GO:0071949
LOC111136065	GO:0005515; GO:0051260
LOC111136066	GO:0005504; GO:0005777; GO:0005777; GO:0016402; GO:0033540; GO:0055088; GO:0071949; GO:0071949
LOC111136067	GO:0016020; GO:0016746; GO:0030258
LOC111136070	GO:0005515
LOC111136071	GO:0047631
LOC111136073	GO:0000977; GO:0000981; GO:0005634; GO:0006357
LOC111136074	GO:0015015; GO:0016020; GO:0016020; GO:0017095
LOC111136075	GO:0005515
LOC111136077	GO:0001640; GO:0007186; GO:0016020
LOC111136079	GO:0003950; GO:0004842; GO:0004842; GO:0005515; GO:0005737; GO:0008270; GO:0016567; GO:0016567
LOC111136081	GO:0005886; GO:0008104
LOC111136082	GO:0019934; GO:0046069; GO:0047555
LOC111136083	GO:0005515; GO:0005783; GO:0030968
LOC111136084	GO:0000122; GO:0000785; GO:0003677; GO:0003677; GO:0003682; GO:0005524; GO:0005634; GO:0006338; GO:0006338; GO:0016887; GO:0042393; GO:0140658; GO:0140658
LOC111136085	GO:0003723; GO:0004842; GO:0016567; GO:0030014; GO:0046872
LOC111136086	GO:0005515
LOC111136087	GO:0002224; GO:0004888; GO:0005515; GO:0005615; GO:0006955; GO:0016020
LOC111136089	GO:0004722; GO:0006470; GO:0043169
LOC111136090	GO:0005634; GO:0005739; GO:0005829; GO:0030170; GO:0031071; GO:0031071; GO:0044571
LOC111136091	GO:0003953; GO:0005515; GO:0007165; GO:0030425; GO:0034128; GO:0035591; GO:0048678
LOC111136092	GO:0005515
LOC111136095	GO:0004497; GO:0005506; GO:0005743; GO:0006700; GO:0006704; GO:0008203; GO:0016705; GO:0020037; GO:0034650; GO:0071375
LOC111136097	GO:0005794; GO:0006478; GO:0008476
LOC111136099	GO:0000976; GO:0000981; GO:0005634; GO:0006357
LOC111136100	GO:0016491
LOC111136101	GO:0000723; GO:0000724; GO:0003676; GO:0005524; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0006268; GO:0009378; GO:0043138; GO:0044806
LOC111136102	GO:0005525; GO:0035091; GO:0070300
LOC111136106	GO:0005096; GO:0005515; GO:0005737; GO:0005856; GO:0007165
LOC111136107	GO:0015252; GO:0015252; GO:0016020; GO:0016020; GO:1902600; GO:1902600
LOC111136109	GO:0003774; GO:0005515; GO:0005524; GO:0016459
LOC111136110	GO:0008270; GO:0030544; GO:0044325; GO:0048471; GO:1901018
LOC111136111	GO:0004888; GO:0004888; GO:0005230; GO:0007165; GO:0007268; GO:0016020; GO:0016020; GO:0030594; GO:0034220; GO:0034220; GO:0042391; GO:0043005; GO:0045202; GO:0050877
LOC111136112	GO:0004888; GO:0004888; GO:0005230; GO:0007165; GO:0007268; GO:0016020; GO:0016020; GO:0030594; GO:0034220; GO:0034220; GO:0042391; GO:0043005; GO:0045202; GO:0050877
LOC111136113	GO:0004514; GO:0004514; GO:0005737; GO:0009435; GO:0009435; GO:0034213
LOC111136114	GO:0003676; GO:0008270
LOC111136115	GO:0003677; GO:0005669; GO:0005669; GO:0006351; GO:0006367; GO:0016251; GO:0046982
LOC111136116	GO:0015280; GO:0016020; GO:0016020; GO:0035725
LOC111136117	GO:0004222; GO:0004222; GO:0006508; GO:0008270; GO:0016020
LOC111136118	GO:0000932; GO:0003729; GO:0033962; GO:0034063; GO:1990124
LOC111136119	GO:0071013
LOC111136120	GO:0000122; GO:0003682; GO:0003714; GO:0010923; GO:0019212
LOC111136121	GO:0005737
LOC111136122	GO:0004930; GO:0004930; GO:0007186; GO:0007186; GO:0016020
LOC111136123	GO:0005737
LOC111136125	GO:0003677
LOC111136126	GO:0005515; GO:0051260
LOC111136133	GO:0003700; GO:0006355; GO:0008270; GO:0043565
LOC111136134	GO:0005634; GO:0005739; GO:0007005
LOC111136135	GO:0005634
LOC111136136	GO:0005794; GO:0005813; GO:0005929; GO:0030992; GO:0042073; GO:0051642; GO:0061512
LOC111136139	GO:0005515; GO:0007165; GO:0051497
LOC111136140	GO:0005886; GO:0008270; GO:0099536
LOC111136141	GO:0005515
LOC111136142	GO:0003730; GO:0005634; GO:0005844; GO:0007417; GO:0008089; GO:0014069; GO:0016020; GO:0017148; GO:0030424; GO:0042803; GO:0043025; GO:0043197; GO:0043488; GO:0045182; GO:0045727; GO:0048814; GO:0060998; GO:0071598; GO:0099578; GO:1905244
LOC111136143	GO:0000209; GO:0005515; GO:0008270; GO:0043161; GO:0061630
LOC111136144	GO:0000209; GO:0005515; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111136147	GO:0000122; GO:0005634; GO:0005667; GO:0007399; GO:0030274; GO:0045944
LOC111136148	GO:0000812; GO:0005524; GO:0016887; GO:0042393; GO:0140658
LOC111136150	GO:0003924; GO:0005246; GO:0005525; GO:0005525; GO:0005886
LOC111136151	GO:0000226; GO:0000278; GO:0005200; GO:0005200; GO:0005525; GO:0005525; GO:0005737; GO:0005874; GO:0005874
LOC111136152	GO:0005515; GO:0005634; GO:0005737; GO:0043161; GO:0090263
LOC111136153	GO:0006486; GO:0006486; GO:0016020; GO:0016020; GO:0016758; GO:0016758
LOC111136154	GO:0005739; GO:0005762
LOC111136156	GO:0005509; GO:0005515
LOC111136157	GO:0005694; GO:0006357; GO:0043035
LOC111136158	GO:0000506; GO:0000506; GO:0006506; GO:0006506; GO:0017176; GO:0017176
LOC111136160	GO:0005886; GO:0008104
LOC111136161	GO:0005751; GO:0005751; GO:0006123; GO:0006123
LOC111136163	GO:0004715; GO:0005102; GO:0005524; GO:0006468; GO:0007169; GO:0030154; GO:0031234; GO:0045087
LOC111136164	GO:0003723; GO:0003724; GO:0005524; GO:0005622; GO:0005681
LOC111136165	GO:0000785; GO:0004842; GO:0005515; GO:0005654; GO:0008270; GO:0045893
LOC111136166	GO:0008270
LOC111136168	GO:0008270
LOC111136169	GO:0000785; GO:0004842; GO:0005515; GO:0005654; GO:0008270; GO:0045893
LOC111136170	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111136172	GO:0003676; GO:0003724; GO:0005524; GO:0005730
LOC111136174	GO:0005515; GO:0005886; GO:0007165
LOC111136175	GO:0008612; GO:0019135
LOC111136176	GO:0016020
LOC111136180	GO:0005765; GO:0005886; GO:0030670; GO:0031902; GO:0034597; GO:0034597; GO:0046856; GO:0046856
LOC111136181	GO:0003723; GO:0003723; GO:0010494; GO:0034063
LOC111136182	GO:0003676; GO:0008270
LOC111136183	GO:0003677; GO:0003824; GO:0005886; GO:0006281
LOC111136184	GO:0000209; GO:0005515; GO:0008270; GO:0043161; GO:0061630
LOC111136185	GO:0005515; GO:0005634; GO:0005737; GO:0006606; GO:0008139; GO:0061608
LOC111136186	GO:0000145; GO:0006887; GO:0006893; GO:0008104
LOC111136187	GO:0005615
LOC111136191	GO:0005044
LOC111136196	GO:0016020; GO:0022857; GO:0055085
LOC111136197	GO:0007224; GO:0007224; GO:0060170; GO:0098797
LOC111136198	GO:0016020
LOC111136200	GO:0003940; GO:0003951; GO:0003951; GO:0005515; GO:0005975; GO:0006741; GO:0006741; GO:0019674
LOC111136201	GO:0008270
LOC111136202	GO:0005515
LOC111136203	GO:0003924; GO:0005521; GO:0005525; GO:0030473; GO:0031965; GO:0051015
LOC111136204	GO:0004842; GO:0005634; GO:0006302; GO:0031491; GO:0035861; GO:0046872
LOC111136205	GO:0016226; GO:0097361; GO:0106035
LOC111136206	GO:0005385; GO:0006882; GO:0016020; GO:0071578
LOC111136209	GO:0032880; GO:0035869; GO:0060170; GO:0060271
LOC111136211	GO:0000506; GO:0000506; GO:0006506; GO:0006506; GO:0017176; GO:0017176
LOC111136212	GO:0003785; GO:0005938; GO:0042989
LOC111136213	GO:0003924; GO:0003924; GO:0005525; GO:0005737; GO:0005874; GO:0008017; GO:0008053; GO:0031966
LOC111136215	GO:0003723; GO:0003723; GO:0010494; GO:0034063
LOC111136216	GO:0000978; GO:0000981; GO:0001708; GO:0005634; GO:0006357; GO:0045893
LOC111136217	GO:0016020
LOC111136218	GO:0035869; GO:0036038; GO:0036038; GO:0060271; GO:0060271
LOC111136219	GO:0003777; GO:0003777; GO:0005524; GO:0007018; GO:0007018; GO:0008017
LOC111136220	GO:0000460; GO:0000470; GO:0005730; GO:0030687
LOC111136221	GO:0004349; GO:0004350; GO:0004350; GO:0005524; GO:0005737; GO:0005739; GO:0006561
LOC111136222	GO:0004176; GO:0004222; GO:0005524; GO:0005745; GO:0016020; GO:0016887; GO:0034982; GO:0065003
LOC111136223	GO:0005634; GO:0005829; GO:0043248
LOC111136224	GO:0000139; GO:0005388; GO:0005388; GO:0005524; GO:0005783; GO:0005886; GO:0006828; GO:0006874; GO:0016887; GO:0070588
LOC111136225	GO:0016491
LOC111136226	GO:0016491
LOC111136227	GO:0004458; GO:0005739; GO:0008720; GO:0071949; GO:1903457
LOC111136228	GO:0004930; GO:0007186; GO:0016020
LOC111136230	GO:0003723; GO:0003735; GO:0003735; GO:0005840; GO:0006412; GO:0022625; GO:0042273
LOC111136232	GO:0005515; GO:0007098
LOC111136234	GO:0003884; GO:0003884; GO:0046416; GO:0046416; GO:0071949; GO:0071949
LOC111136235	GO:0003884; GO:0003884; GO:0046416; GO:0046416; GO:0071949; GO:0071949
LOC111136236	GO:0004090
LOC111136237	GO:0004090
LOC111136239	GO:0000417; GO:0005515; GO:0005634; GO:0006338; GO:0006351; GO:0006355; GO:0031491
LOC111136241	GO:0005789; GO:0005789; GO:0008654; GO:0019915; GO:0019915; GO:0034389; GO:0034389; GO:0106399; GO:0106399
LOC111136242	GO:0000338; GO:0005515; GO:0008180; GO:0008180; GO:0008237
LOC111136243	GO:0003723; GO:0005689; GO:0005730; GO:0048026
LOC111136244	GO:0004497; GO:0004497; GO:0005506; GO:0016125; GO:0016705; GO:0020037
LOC111136245	GO:0005509; GO:0005859
LOC111136246	GO:0005634; GO:0006338; GO:0031011
LOC111136247	GO:0000027; GO:0002181; GO:0003723; GO:0003735; GO:0003735; GO:0005840; GO:0005840; GO:0022625
LOC111136248	GO:0005515; GO:0005654; GO:0006355
LOC111136250	GO:0003677; GO:0005198; GO:0005515; GO:0005622; GO:0005664; GO:0006260; GO:0016010
LOC111136251	GO:0005249; GO:0005737; GO:0006813; GO:0008076; GO:0015459; GO:0016020; GO:0044325; GO:0055085; GO:1901379
LOC111136252	GO:0005509; GO:0005509; GO:0005634; GO:0005829; GO:0030425; GO:0043195; GO:0045202; GO:0099509; GO:1900271
LOC111136253	GO:0000254; GO:0005506; GO:0016126
LOC111136254	GO:0000054; GO:0000460; GO:0000470; GO:0005730; GO:0005829; GO:0030687; GO:0042256; GO:0042256; GO:0043023; GO:1902626
LOC111136256	GO:0018741; GO:0018909; GO:0046983
LOC111136258	GO:0007169; GO:0035556
LOC111136260	GO:0005515; GO:0005739; GO:0019843; GO:0032543; GO:0043024
LOC111136261	GO:0005515; GO:0007274
LOC111136262	GO:0004383; GO:0004383; GO:0006182; GO:0008074; GO:0019826; GO:0020037; GO:0038060; GO:0070482
LOC111136263	GO:0005515
LOC111136264	GO:0002224; GO:0004888; GO:0006955; GO:0016020
LOC111136265	GO:0003924; GO:0003924; GO:0005525; GO:0005525; GO:0005886; GO:0007173; GO:0007265; GO:0019003
LOC111136266	GO:0005515; GO:0007165
LOC111136267	GO:0002224; GO:0004888; GO:0005515; GO:0006955; GO:0016020
LOC111136268	GO:0005515; GO:0005886
LOC111136269	GO:0005515; GO:0005886
LOC111136270	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111136271	GO:0008270
LOC111136272	GO:0000785; GO:0004842; GO:0005515; GO:0005654; GO:0008270; GO:0045893
LOC111136273	GO:0000785; GO:0004842; GO:0005515; GO:0005654; GO:0008270; GO:0045893
LOC111136274	GO:0000785; GO:0004842; GO:0005515; GO:0005654; GO:0008270; GO:0045893
LOC111136275	GO:0008270
LOC111136276	GO:0000724; GO:0003676; GO:0005524; GO:0005634; GO:0005694; GO:0005737; GO:0006268; GO:0009378; GO:0043138
LOC111136278	GO:0000445; GO:0005515; GO:0006406
LOC111136279	GO:0003824
LOC111136281	GO:0000209; GO:0005515; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111136284	GO:0003682; GO:0007076
LOC111136290	GO:0004587; GO:0004587; GO:0005737; GO:0010121; GO:0019544; GO:0030170; GO:0030170; GO:0042802
LOC111136292	GO:0005102; GO:0005778; GO:0016560; GO:1990429
LOC111136293	GO:0046872
LOC111136295	GO:0005634; GO:0010468
LOC111136296	GO:0005634; GO:0005737
LOC111136297	GO:0005355; GO:0055085
LOC111136298	GO:0005515
LOC111136299	GO:0008375; GO:0016020
LOC111136300	GO:0000045; GO:0002218; GO:0002218; GO:0005776; GO:0005789; GO:0016239; GO:0032481; GO:0032481; GO:0035438; GO:0045087; GO:0061507; GO:0061709
LOC111136301	GO:0004198; GO:0004198; GO:0005737; GO:0006508; GO:0006508
LOC111136302	GO:0005737; GO:0008146; GO:0008146; GO:0051923
LOC111136303	GO:0004197; GO:0005515; GO:0005615; GO:0005764; GO:0051603
LOC111136304	GO:0000978; GO:0000981; GO:0006351; GO:0006357
LOC111136305	GO:0000978; GO:0000981; GO:0006351; GO:0006357
LOC111136306	GO:0005515
LOC111136310	GO:0004364; GO:0004364; GO:0005737; GO:0005737; GO:0006749; GO:0045174
LOC111136311	GO:0000159; GO:0005509; GO:0006470; GO:0019888
LOC111136315	GO:0003676; GO:0005524; GO:0010526; GO:0042078; GO:0046872
LOC111136317	GO:0008013
LOC111136318	GO:0004197; GO:0006508
LOC111136319	GO:0004197; GO:0006508
LOC111136320	GO:0000387; GO:0000398; GO:0003723; GO:0003723; GO:0005682; GO:0005685; GO:0005686; GO:0005687; GO:0005689; GO:0034719; GO:0043186; GO:0071004; GO:0071011; GO:0071013; GO:0097526
LOC111136321	GO:0000978; GO:0000981; GO:0006357; GO:0016602; GO:0016602
LOC111136323	GO:0016020; GO:0022857; GO:0055085
LOC111136324	GO:0008375; GO:0016020
LOC111136325	GO:0005509; GO:0005509
LOC111136327	GO:0005783; GO:0005783; GO:0005788; GO:0009306
LOC111136328	GO:0070131
LOC111136335	GO:0038023
LOC111136336	GO:0003676; GO:0008270
LOC111136338	GO:0060271
LOC111136339	GO:0004930; GO:0004930; GO:0007186; GO:0007186; GO:0016020; GO:0016020
LOC111136341	GO:0016020
LOC111136343	GO:0005515; GO:0005615
LOC111136350	GO:0000289; GO:0003723; GO:0004535; GO:0005737; GO:0005783
LOC111136352	GO:0005515
LOC111136353	GO:0004454; GO:0006000
LOC111136354	GO:0005044
LOC111136355	GO:0005044
LOC111136359	GO:0005515
LOC111136360	GO:0005515
LOC111136362	GO:0043565
LOC111136365	GO:0005504; GO:0005634; GO:0005829; GO:0015908
LOC111136366	GO:0005504; GO:0005634; GO:0005829; GO:0015908
LOC111136367	GO:0005504; GO:0005634; GO:0005829; GO:0015908
LOC111136368	GO:0005884; GO:0005886; GO:0030427; GO:0030833; GO:0030864; GO:0051015
LOC111136375	GO:0000977; GO:0000981; GO:0000981; GO:0005634; GO:0006357; GO:0030182
LOC111136376	GO:0005509; GO:0005743; GO:0030003; GO:0043022
LOC111136377	GO:0004842; GO:0004842; GO:0005515; GO:0005737; GO:0008270; GO:0016567; GO:0016567
LOC111136378	GO:0005515
LOC111136379	GO:0016020; GO:0070588; GO:0099604
LOC111136380	GO:0004930; GO:0005886; GO:0007166; GO:0007189
LOC111136381	GO:0005515
LOC111136382	GO:0005164; GO:0005615; GO:0006955; GO:0016020; GO:0048018
LOC111136383	GO:0005164; GO:0006955; GO:0016020
LOC111136384	GO:0005515
LOC111136385	GO:0005164; GO:0005615; GO:0006955; GO:0016020; GO:0048018
LOC111136386	GO:0005164; GO:0005615; GO:0006955; GO:0016020; GO:0048018
LOC111136389	GO:0004867; GO:0004867; GO:0005615
LOC111136390	GO:0005515; GO:0005814; GO:0036064; GO:0060271; GO:0097542
LOC111136391	GO:0005525; GO:0005794; GO:0006886; GO:0033365; GO:0043001
LOC111136392	GO:0038023
LOC111136393	GO:0005975; GO:0005975; GO:0008422
LOC111136394	GO:0005975; GO:0005975; GO:0008422
LOC111136395	GO:0005975; GO:0005975; GO:0008422
LOC111136397	GO:0003777; GO:0003777; GO:0005524; GO:0007018; GO:0007018; GO:0007052; GO:0008017
LOC111136398	GO:0005515; GO:0005737; GO:0008270; GO:0010494; GO:0035556; GO:0035617
LOC111136399	GO:0003842; GO:0003842; GO:0005759; GO:0010133; GO:0010133
LOC111136400	GO:0016020; GO:0016020
LOC111136401	GO:0004930; GO:0007186; GO:0016020
LOC111136403	GO:0005515; GO:0005634; GO:0010468
LOC111136404	GO:0005783; GO:0005794; GO:0005886
LOC111136405	GO:0004713; GO:0005524; GO:0006468
LOC111136406	GO:0006355; GO:0006355
LOC111136407	GO:0005515
LOC111136408	GO:0000398; GO:0000398; GO:0003723; GO:0005686; GO:0071011; GO:0071013
LOC111136409	GO:0003677; GO:0003677; GO:0005634
LOC111136410	GO:0005228; GO:0006813; GO:0016020
LOC111136411	GO:0003735; GO:0003735; GO:0005739; GO:0005840; GO:0006412
LOC111136412	GO:0008272; GO:0015116; GO:0015117; GO:0015131; GO:0015140; GO:0015141; GO:0015297; GO:0015709; GO:0015729; GO:0035435; GO:0071422; GO:0071423
LOC111136413	GO:0000243; GO:0000387; GO:0000387; GO:0003723; GO:0003723; GO:0005682; GO:0005685; GO:0005686; GO:0005687; GO:0005689; GO:0006396; GO:0034715; GO:0034719; GO:0071011; GO:0071013; GO:0097526
LOC111136414	GO:0005515
LOC111136415	GO:0000151; GO:0003682; GO:0031519; GO:0035518; GO:0061630
LOC111136416	GO:0005515; GO:0030968
LOC111136417	GO:0005829
LOC111136418	GO:0003729; GO:0004521; GO:0005634; GO:0036464
LOC111136419	GO:0003941; GO:0004794; GO:0006565; GO:0006567
LOC111136420	GO:0005886; GO:0006751; GO:0006751; GO:0036374; GO:0036374
LOC111136424	GO:0005789; GO:0006493; GO:0016773; GO:0019200; GO:0046835
LOC111136425	GO:0002181; GO:0003723; GO:0003723; GO:0003735; GO:0003735; GO:0005840; GO:0022625; GO:0042273
LOC111136427	GO:0007218; GO:0008188; GO:0016020
LOC111136430	GO:0005615; GO:0032504
LOC111136431	GO:0004089; GO:0004089; GO:0005886; GO:0008270; GO:0008270
LOC111136432	GO:0005929; GO:0007399; GO:0008289; GO:0042953; GO:0060271
LOC111136433	GO:0005524; GO:0008270; GO:0140658
LOC111136434	GO:0017187; GO:0042373; GO:0042373; GO:0047057; GO:0047057
LOC111136436	GO:0005515
LOC111136437	GO:0004497; GO:0005506; GO:0016705; GO:0020037
LOC111136438	GO:0005504; GO:0005777; GO:0005777; GO:0016402; GO:0033540; GO:0055088; GO:0071949; GO:0071949
LOC111136440	GO:0003729; GO:0005634; GO:0005737; GO:1990904
LOC111136442	GO:0042981
LOC111136444	GO:0002098; GO:0002098; GO:0005829; GO:0030488; GO:0050660
LOC111136445	GO:0004930; GO:0007186; GO:0007186; GO:0016020
LOC111136446	GO:0005515
LOC111136447	GO:0016020; GO:0016020
LOC111136448	GO:0000407; GO:0005515; GO:0006888; GO:0031410; GO:0034497; GO:1990072
LOC111136449	GO:0004252; GO:0004252; GO:0005794; GO:0006508
LOC111136451	GO:0016491
LOC111136452	GO:0005737; GO:0007165
LOC111136454	GO:0000978; GO:0003700; GO:0006357
LOC111136455	GO:0005634
LOC111136456	GO:0000785; GO:0004842; GO:0005654; GO:0045893
LOC111136458	GO:0005515; GO:0005737; GO:0006897; GO:0008289; GO:0030479; GO:0051666; GO:0097320
LOC111136459	GO:0005634; GO:0016973
